POP,HFI,AGRI,NITRO,PHOSF,POTAS,GDP_1990,GDP_1991,GDP_1992,GDP_1993,GDP_1994,GDP_1995,GDP_1996,GDP_1997,GDP_1998,GDP_1999,GDP_2000,GDP_2001,GDP_2002,GDP_2003,GDP_2004,GDP_2005,GDP_2006,GDP_2007,GDP_2008,GDP_2009,GDP_2010,GDP_2011,GDP_2012,GDP_2013,GDP_2014,GDP_2015,HDI_1990,HDI_1991,HDI_1992,HDI_1993,HDI_1994,HDI_1995,HDI_1996,HDI_1997,HDI_1998,HDI_1999,HDI_2000,HDI_2001,HDI_2002,HDI_2003,HDI_2004,HDI_2005,HDI_2006,HDI_2007,HDI_2008,HDI_2009,HDI_2010,HDI_2011,HDI_2012,HDI_2013,HDI_2014,HDI_2015
253.74,37.07,0.61,355686.67,67740.13,102612.14,1749.45,1720.77,1677.96,1693.60,1779.57,1912.92,2068.33,2164.40,2304.15,2501.76,2574.74,2705.80,2738.86,2899.85,3057.46,2983.02,3120.66,3290.21,3373.53,3653.20,3977.79,4185.68,4364.18,4595.49,4868.28,5173.88,0.46,0.46,0.47,0.48,0.48,0.49,0.50,0.51,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.62,0.63,0.64,0.65,0.66,0.67
522.90,38.85,0.75,299944.52,102691.59,32250.94,1158.60,1151.73,1142.51,1154.46,1203.85,1240.06,1291.63,1322.71,1360.69,1430.28,1491.08,1541.28,1567.81,1616.22,1733.89,1734.84,1821.26,1912.52,1993.07,2092.08,2235.35,2324.75,2417.32,2521.58,2652.65,2775.43,0.38,0.38,0.39,0.39,0.40,0.41,0.41,0.42,0.43,0.43,0.44,0.44,0.45,0.46,0.46,0.47,0.48,0.49,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.55
464.57,31.69,0.72,264039.16,92029.68,25818.96,1048.51,993.52,967.95,979.09,1001.04,1029.76,1060.68,1061.52,1090.50,1156.47,1179.82,1168.97,1218.56,1203.04,1359.55,1317.28,1416.97,1540.32,1609.55,1677.44,1837.80,1933.85,2016.32,2123.19,2249.22,2390.41,0.34,0.35,0.35,0.36,0.36,0.37,0.37,0.38,0.38,0.39,0.40,0.40,0.40,0.41,0.42,0.43,0.44,0.44,0.45,0.46,0.46,0.47,0.48,0.49,0.49,0.50
548.34,38.39,0.73,369516.56,130828.86,34870.21,1291.96,1282.08,1275.45,1289.48,1340.13,1364.22,1404.22,1425.48,1450.14,1509.28,1542.76,1546.70,1551.81,1549.60,1659.88,1640.83,1708.97,1804.04,1889.92,1962.96,2095.71,2176.43,2262.20,2357.12,2477.66,2587.42,0.35,0.36,0.37,0.37,0.38,0.38,0.39,0.40,0.40,0.41,0.41,0.42,0.42,0.43,0.44,0.44,0.45,0.46,0.47,0.48,0.49,0.50,0.50,0.51,0.51,0.52
213.62,28.15,0.38,104568.54,39039.33,7534.16,1157.34,1187.34,1196.46,1200.25,1257.34,1277.49,1320.27,1371.02,1415.29,1482.30,1555.46,1635.77,1671.66,1732.86,1823.79,1874.13,1972.31,2071.55,2168.08,2284.95,2381.35,2484.32,2599.51,2711.93,2848.93,2957.18,0.38,0.38,0.39,0.40,0.40,0.41,0.42,0.43,0.43,0.44,0.44,0.45,0.46,0.46,0.47,0.48,0.49,0.49,0.50,0.51,0.53,0.53,0.54,0.55,0.55,0.56
375.96,34.04,0.63,498303.76,110915.98,134368.26,1706.17,1675.85,1634.12,1649.47,1731.49,1858.38,2006.11,2096.29,2229.21,2418.69,2488.60,2610.89,2644.97,2795.07,2952.61,2880.15,3015.45,3182.14,3264.59,3531.19,3845.63,4046.62,4219.19,4442.81,4706.54,5001.98,0.45,0.45,0.46,0.47,0.48,0.48,0.49,0.50,0.51,0.51,0.52,0.53,0.53,0.55,0.55,0.56,0.57,0.59,0.59,0.60,0.61,0.62,0.63,0.64,0.65,0.66
573.62,40.65,0.58,307893.18,155918.44,51599.62,1581.17,1432.40,1454.67,1558.60,1684.10,1810.09,1915.96,1932.35,1956.76,1992.01,1882.79,1995.37,1920.83,2140.88,2186.32,2227.44,2427.21,2543.00,2663.25,2786.22,2990.21,3146.49,3280.67,3454.55,3659.62,3889.34,0.35,0.35,0.36,0.36,0.37,0.37,0.38,0.39,0.39,0.40,0.40,0.41,0.41,0.42,0.43,0.44,0.44,0.45,0.46,0.46,0.47,0.48,0.49,0.49,0.50,0.51
739.22,40.90,0.66,682671.24,270038.63,32129.98,1442.22,1423.75,1404.54,1382.21,1403.94,1455.86,1522.10,1546.26,1604.05,1701.50,1712.16,1720.35,1769.26,1816.36,1876.87,1978.94,2092.08,2203.89,2290.52,2454.73,2594.69,2730.30,2846.73,2997.62,3175.56,3374.90,0.35,0.36,0.36,0.37,0.37,0.38,0.39,0.39,0.40,0.40,0.41,0.41,0.42,0.43,0.43,0.44,0.45,0.46,0.47,0.47,0.48,0.49,0.49,0.50,0.51,0.52
275.22,38.17,0.52,207230.06,102043.04,33994.90,1588.27,1449.45,1484.51,1543.74,1650.37,1777.88,1898.92,1936.92,1982.43,2034.31,1928.62,2044.50,1943.62,2191.24,2218.78,2289.94,2500.28,2616.85,2731.57,2866.71,3117.61,3280.54,3420.44,3601.73,3815.53,4055.04,0.36,0.36,0.37,0.37,0.38,0.39,0.39,0.40,0.40,0.41,0.41,0.42,0.42,0.43,0.44,0.45,0.46,0.47,0.47,0.48,0.49,0.50,0.50,0.51,0.52,0.52
229.37,37.74,0.47,165829.59,73085.51,22688.23,1603.20,1485.27,1547.22,1512.51,1579.50,1710.22,1863.12,1946.51,2036.36,2123.18,2024.92,2147.71,1991.49,2297.06,2286.97,2421.25,2653.78,2771.99,2875.08,3035.83,3385.24,3562.17,3714.08,3910.93,4143.08,4403.16,0.38,0.39,0.39,0.40,0.40,0.41,0.42,0.42,0.43,0.44,0.44,0.45,0.45,0.46,0.47,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.56
152.94,32.48,0.68,144059.41,63822.63,21421.42,1581.17,1432.40,1454.67,1558.60,1684.10,1810.09,1915.96,1932.35,1956.76,1992.01,1882.79,1995.37,1920.83,2140.88,2186.32,2227.44,2427.21,2543.00,2663.25,2786.22,2990.21,3146.49,3280.67,3454.55,3659.62,3889.34,0.35,0.35,0.36,0.36,0.37,0.37,0.38,0.39,0.39,0.40,0.40,0.41,0.41,0.42,0.43,0.44,0.44,0.45,0.46,0.46,0.47,0.48,0.49,0.49,0.50,0.51
185.22,35.45,0.64,161471.27,60183.68,18948.41,1454.43,1336.09,1344.75,1418.78,1513.76,1612.87,1699.37,1712.97,1740.93,1787.65,1716.51,1794.19,1756.16,1911.61,1982.42,2010.04,2181.36,2298.49,2405.04,2519.17,2708.74,2850.31,2971.86,3129.38,3315.14,3523.24,0.37,0.37,0.38,0.39,0.39,0.40,0.41,0.41,0.42,0.42,0.43,0.43,0.44,0.45,0.46,0.46,0.47,0.48,0.49,0.49,0.50,0.51,0.52,0.53,0.53,0.54
144.72,31.86,0.36,101749.27,39060.90,3659.45,1442.22,1423.75,1404.54,1382.21,1403.94,1455.86,1522.10,1546.26,1604.05,1701.50,1712.16,1720.35,1769.26,1816.36,1876.87,1978.94,2092.08,2203.89,2290.52,2454.73,2594.69,2730.30,2846.73,2997.62,3175.56,3374.90,0.46,0.46,0.47,0.47,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.62,0.63,0.64,0.65,0.65,0.66
360.78,33.82,0.84,497230.89,170687.14,47191.09,1048.51,993.52,967.95,979.09,1001.04,1029.76,1060.68,1061.52,1090.50,1156.47,1179.82,1168.97,1218.56,1203.04,1359.55,1317.28,1416.97,1540.32,1609.55,1677.44,1837.80,1933.85,2016.32,2123.19,2249.22,2390.41,0.35,0.35,0.36,0.36,0.37,0.38,0.38,0.39,0.39,0.40,0.40,0.41,0.41,0.42,0.43,0.44,0.45,0.45,0.46,0.46,0.47,0.48,0.49,0.50,0.50,0.51
249.68,33.69,0.41,359023.99,111588.80,16477.11,1743.35,1738.86,1750.30,1729.50,1786.56,1901.61,2051.63,2157.04,2321.25,2562.98,2701.08,2807.86,2917.05,3020.28,3190.00,3326.25,3478.33,3644.18,3919.40,4146.66,4478.75,4712.83,4913.81,5174.25,5481.40,5825.48,0.50,0.51,0.52,0.52,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.59,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.70,0.71,0.72,0.73
308.55,36.11,0.63,282607.47,114244.19,25033.04,1537.93,1429.71,1439.07,1503.71,1596.92,1699.86,1793.40,1812.21,1847.00,1901.61,1829.69,1909.79,1873.66,2039.89,2090.03,2150.11,2322.92,2437.47,2547.27,2683.06,2867.13,3016.98,3145.64,3312.36,3508.99,3729.26,0.35,0.35,0.36,0.36,0.37,0.38,0.38,0.39,0.39,0.40,0.40,0.41,0.41,0.42,0.43,0.44,0.45,0.46,0.46,0.47,0.47,0.48,0.49,0.50,0.50,0.51
405.14,38.01,0.49,347276.78,135233.05,25540.35,1582.40,1506.22,1524.22,1522.61,1583.25,1682.07,1792.87,1841.93,1913.43,2008.78,1970.00,2051.88,2006.05,2191.40,2235.62,2343.11,2528.21,2655.02,2771.13,2944.41,3200.45,3367.85,3511.58,3697.77,3917.31,4163.22,0.38,0.39,0.39,0.40,0.40,0.41,0.42,0.42,0.43,0.44,0.44,0.45,0.45,0.46,0.47,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.54,0.54,0.55,0.56
227.46,34.20,0.66,224256.86,79023.93,25822.11,1057.68,1001.07,976.33,989.07,1012.80,1043.19,1075.41,1076.51,1105.41,1170.85,1191.92,1183.20,1230.65,1219.19,1373.79,1332.95,1434.37,1557.58,1627.69,1696.53,1857.64,1954.73,2038.09,2146.11,2273.51,2416.22,0.35,0.35,0.36,0.37,0.37,0.38,0.38,0.39,0.40,0.40,0.41,0.41,0.41,0.43,0.43,0.44,0.45,0.46,0.46,0.47,0.48,0.48,0.49,0.50,0.51,0.51
982.62,40.96,0.34,604272.18,192952.14,26340.77,2031.52,2050.29,2029.67,2030.89,2087.60,2186.53,2311.98,2385.66,2531.67,2775.17,2927.68,3059.15,3155.58,3307.45,3507.77,3665.51,3896.75,4131.05,4405.98,4754.96,5175.28,5445.76,5677.99,5978.93,6333.85,6731.44,0.48,0.48,0.49,0.50,0.51,0.52,0.52,0.53,0.54,0.55,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.70
237.45,34.46,0.62,257312.46,112217.66,31203.65,1548.43,1430.36,1442.86,1517.04,1618.10,1726.63,1823.17,1841.39,1873.66,1923.57,1842.59,1930.58,1885.12,2064.42,2113.42,2168.89,2348.25,2463.10,2575.44,2708.12,2897.03,3048.44,3178.44,3346.90,3545.58,3768.14,0.35,0.35,0.36,0.36,0.37,0.38,0.38,0.39,0.39,0.40,0.40,0.41,0.41,0.42,0.43,0.44,0.45,0.45,0.46,0.47,0.47,0.48,0.49,0.50,0.50,0.51
375.81,35.53,0.64,521883.16,113839.21,142154.94,1711.99,1681.89,1640.01,1655.41,1737.95,1865.71,2014.47,2105.44,2239.28,2429.85,2500.18,2623.65,2657.59,2809.15,2966.70,2893.98,3029.59,3196.67,3279.24,3547.59,3863.40,4065.31,4238.68,4463.33,4728.28,5025.09,0.45,0.46,0.46,0.47,0.48,0.49,0.49,0.50,0.51,0.52,0.52,0.53,0.53,0.55,0.55,0.57,0.58,0.59,0.59,0.60,0.61,0.62,0.63,0.64,0.65,0.66
365.72,37.81,0.49,296387.82,115991.09,24905.54,1626.00,1534.33,1563.65,1564.84,1635.24,1747.56,1872.21,1929.84,2006.87,2103.24,2051.19,2154.49,2079.81,2306.75,2345.52,2456.91,2663.60,2795.12,2919.85,3097.42,3391.08,3568.31,3720.48,3917.67,4150.22,4410.75,0.38,0.38,0.39,0.40,0.40,0.41,0.42,0.42,0.43,0.44,0.44,0.44,0.45,0.46,0.47,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.56
382.80,30.37,0.77,228549.83,80973.43,22595.99,1048.51,993.52,967.95,979.09,1001.04,1029.76,1060.68,1061.52,1090.50,1156.47,1179.82,1168.97,1218.56,1203.04,1359.55,1317.28,1416.97,1540.32,1609.55,1677.44,1837.80,1933.85,2016.32,2123.19,2249.22,2390.41,0.35,0.35,0.36,0.36,0.37,0.38,0.38,0.39,0.39,0.40,0.40,0.41,0.41,0.42,0.43,0.44,0.45,0.45,0.46,0.46,0.47,0.48,0.49,0.50,0.50,0.51
382.81,30.39,0.77,229031.34,81146.41,22642.41,1048.51,993.52,967.95,979.09,1001.04,1029.76,1060.68,1061.52,1090.50,1156.47,1179.82,1168.97,1218.56,1203.04,1359.55,1317.28,1416.97,1540.32,1609.55,1677.44,1837.80,1933.85,2016.32,2123.19,2249.22,2390.41,0.35,0.35,0.36,0.36,0.37,0.38,0.38,0.39,0.39,0.40,0.40,0.41,0.41,0.42,0.43,0.44,0.45,0.45,0.46,0.46,0.47,0.48,0.49,0.50,0.50,0.51
71.84,24.84,0.04,59002.74,23531.75,1999.02,1442.22,1423.75,1404.54,1382.21,1403.94,1455.86,1522.10,1546.26,1604.05,1701.50,1712.16,1720.35,1769.26,1816.36,1876.87,1978.94,2092.08,2203.89,2290.52,2454.73,2594.69,2730.30,2846.73,2997.62,3175.56,3374.90,0.46,0.46,0.47,0.47,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.62,0.63,0.64,0.65,0.65,0.66
70.14,32.56,0.30,32999.47,12498.45,1481.39,1442.22,1423.75,1404.54,1382.21,1403.94,1455.86,1522.10,1546.26,1604.05,1701.50,1712.16,1720.35,1769.26,1816.36,1876.87,1978.94,2092.08,2203.89,2290.52,2454.73,2594.69,2730.30,2846.73,2997.62,3175.56,3374.90,0.46,0.46,0.47,0.47,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.62,0.63,0.64,0.65,0.65,0.66
238.73,34.22,0.63,249812.24,111191.96,31936.97,1554.87,1430.76,1445.18,1525.22,1631.08,1743.05,1841.42,1859.29,1890.01,1937.03,1850.50,1943.33,1892.14,2079.46,2127.76,2180.41,2363.79,2478.82,2592.71,2723.48,2915.36,3067.73,3198.55,3368.08,3568.01,3791.99,0.35,0.35,0.36,0.36,0.37,0.38,0.38,0.39,0.39,0.40,0.40,0.41,0.41,0.42,0.43,0.44,0.45,0.45,0.46,0.46,0.47,0.48,0.49,0.50,0.50,0.51
219.88,37.59,0.52,201354.61,93647.62,30312.39,1594.81,1465.13,1511.97,1530.06,1619.34,1748.26,1883.24,1941.12,2006.04,2073.22,1970.78,2089.69,1964.58,2237.57,2248.63,2347.43,2567.48,2684.77,2794.40,2940.75,3234.77,3403.84,3548.99,3737.09,3958.93,4207.44,0.37,0.37,0.38,0.38,0.39,0.40,0.40,0.41,0.41,0.42,0.43,0.43,0.44,0.45,0.45,0.46,0.47,0.48,0.49,0.49,0.50,0.51,0.52,0.52,0.53,0.54
296.56,35.02,0.40,428459.83,134191.85,18888.62,1788.33,1785.58,1788.97,1773.76,1830.90,1942.23,2086.64,2185.69,2346.32,2588.79,2732.15,2845.19,2955.70,3065.91,3242.03,3375.85,3540.41,3718.40,3996.91,4244.58,4590.84,4830.78,5036.79,5303.74,5618.58,5971.27,0.50,0.50,0.51,0.52,0.53,0.54,0.54,0.55,0.56,0.57,0.57,0.58,0.59,0.60,0.61,0.62,0.64,0.65,0.66,0.66,0.67,0.69,0.70,0.71,0.72,0.73
131.42,29.99,0.38,79457.88,24640.61,5642.08,1650.60,1642.72,1678.27,1642.78,1702.75,1833.29,2005.68,2135.25,2318.48,2571.07,2706.56,2805.44,2916.50,3006.17,3168.60,3314.34,3436.70,3575.10,3858.36,4036.99,4348.53,4575.80,4770.93,5023.80,5322.02,5656.09,0.53,0.54,0.54,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.61,0.62,0.63,0.64,0.65,0.66,0.68,0.69,0.70,0.70,0.72,0.73,0.74,0.75,0.76,0.77
537.00,38.66,0.46,523477.41,200393.97,27696.44,1442.53,1424.30,1405.50,1382.99,1405.00,1457.43,1524.38,1549.72,1608.92,1707.89,1719.74,1729.52,1779.72,1827.64,1889.35,1991.83,2106.03,2219.07,2307.18,2472.44,2613.63,2750.85,2868.70,3021.10,3200.61,3401.53,0.39,0.40,0.41,0.41,0.42,0.42,0.43,0.44,0.44,0.45,0.46,0.46,0.47,0.48,0.49,0.49,0.50,0.51,0.52,0.53,0.54,0.54,0.55,0.56,0.57,0.58
784.32,40.45,0.62,606785.62,246649.77,25435.03,1442.22,1423.75,1404.54,1382.21,1403.94,1455.86,1522.10,1546.26,1604.05,1701.50,1712.16,1720.35,1769.26,1816.36,1876.87,1978.94,2092.08,2203.89,2290.52,2454.73,2594.69,2730.30,2846.73,2997.62,3175.56,3374.90,0.35,0.36,0.36,0.37,0.37,0.38,0.39,0.39,0.40,0.40,0.41,0.41,0.42,0.43,0.43,0.44,0.45,0.46,0.46,0.47,0.48,0.49,0.49,0.50,0.51,0.52
364.73,37.80,0.49,295883.17,115775.71,24897.44,1626.24,1534.47,1563.86,1565.09,1635.55,1747.95,1872.67,1930.35,2007.40,2103.77,2051.64,2155.07,2080.23,2307.40,2346.14,2457.55,2664.36,2795.91,2920.69,3098.27,3392.13,3569.42,3721.64,3918.89,4151.52,4412.12,0.38,0.38,0.39,0.40,0.40,0.41,0.42,0.42,0.43,0.44,0.44,0.44,0.45,0.46,0.47,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.56
428.98,41.94,0.72,266510.41,90765.51,27720.37,1049.95,995.01,969.41,980.56,1002.64,1031.57,1062.76,1063.79,1093.00,1159.24,1182.69,1172.14,1221.69,1206.54,1363.05,1320.71,1420.48,1543.92,1613.18,1681.51,1842.21,1938.49,2021.16,2128.28,2254.62,2396.15,0.35,0.35,0.36,0.36,0.37,0.38,0.38,0.39,0.39,0.40,0.40,0.41,0.41,0.42,0.43,0.44,0.45,0.45,0.46,0.47,0.47,0.48,0.49,0.50,0.50,0.51
364.15,37.79,0.49,295028.33,115397.96,24907.34,1627.11,1535.00,1564.62,1565.95,1636.64,1749.32,1874.32,1932.15,2009.30,2105.67,2053.25,2157.12,2081.70,2309.72,2348.36,2459.81,2667.06,2798.70,2923.66,3101.31,3395.90,3573.39,3725.77,3923.24,4156.13,4417.02,0.38,0.38,0.39,0.40,0.40,0.41,0.42,0.42,0.43,0.44,0.44,0.44,0.45,0.46,0.47,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.56
251.91,33.38,0.65,238570.57,109755.78,33763.39,1576.06,1432.08,1452.82,1552.12,1673.81,1797.08,1901.49,1918.17,1943.80,1981.34,1876.52,1985.27,1915.26,2128.96,2174.95,2218.31,2414.90,2530.54,2649.56,2774.04,2975.69,3131.21,3264.74,3437.77,3641.84,3870.45,0.35,0.35,0.36,0.36,0.37,0.38,0.38,0.39,0.39,0.40,0.40,0.41,0.41,0.42,0.43,0.44,0.45,0.45,0.46,0.46,0.47,0.48,0.49,0.49,0.50,0.51
382.55,36.07,0.58,531230.42,122178.50,147532.11,1752.89,1724.33,1681.44,1697.10,1783.38,1917.25,2073.27,2169.80,2310.10,2508.36,2581.58,2713.33,2746.31,2908.17,3065.78,2991.19,3129.01,3298.79,3382.17,3662.89,3988.28,4196.72,4375.69,4607.61,4881.12,5187.52,0.46,0.46,0.47,0.48,0.48,0.49,0.50,0.51,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.62,0.63,0.64,0.65,0.66,0.67
209.22,28.10,0.38,101981.19,38124.44,7262.07,1157.84,1188.24,1197.53,1201.28,1258.53,1278.64,1321.48,1372.46,1416.79,1483.82,1557.21,1637.94,1673.76,1735.32,1825.94,1876.71,1974.89,2074.02,2170.67,2287.77,2383.88,2486.88,2602.22,2714.66,2851.72,2959.81,0.38,0.39,0.39,0.40,0.40,0.41,0.42,0.43,0.43,0.44,0.45,0.45,0.46,0.46,0.47,0.48,0.49,0.49,0.50,0.51,0.53,0.54,0.54,0.55,0.55,0.56
149.00,34.41,0.61,100016.97,38067.41,13441.39,1568.14,1431.59,1449.97,1542.06,1657.83,1776.87,1879.02,1896.15,1923.68,1964.77,1866.79,1969.58,1906.62,2110.44,2157.30,2204.14,2395.78,2511.20,2628.30,2755.13,2953.12,3107.47,3239.98,3411.71,3614.23,3841.10,0.41,0.42,0.42,0.43,0.44,0.44,0.45,0.46,0.46,0.47,0.48,0.48,0.49,0.50,0.51,0.52,0.53,0.54,0.54,0.55,0.56,0.57,0.58,0.59,0.59,0.60
83.25,28.42,0.18,48631.84,18920.11,1802.82,1443.55,1426.06,1408.58,1385.49,1408.42,1462.50,1531.72,1560.83,1624.57,1728.44,1744.14,1759.02,1813.38,1863.90,1929.47,2033.31,2150.92,2267.89,2360.74,2529.40,2674.55,2816.95,2939.35,3096.65,3281.17,3487.21,0.46,0.46,0.47,0.48,0.48,0.49,0.50,0.51,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.57,0.58,0.60,0.60,0.61,0.62,0.63,0.64,0.65,0.66,0.67
49.79,28.29,0.07,36112.38,14401.19,1221.54,1437.95,1420.19,1401.26,1378.51,1400.43,1452.43,1518.83,1545.17,1605.63,1705.42,1717.83,1730.38,1783.14,1832.58,1895.47,1998.16,2115.60,2231.93,2319.58,2487.93,2628.53,2768.57,2888.94,3043.60,3224.98,3427.49,0.46,0.46,0.47,0.47,0.48,0.49,0.50,0.51,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.62,0.63,0.64,0.65,0.66,0.67
206.33,38.09,0.57,240666.98,122277.88,42689.02,1582.32,1435.16,1459.49,1556.20,1678.64,1804.88,1913.20,1933.09,1960.91,1998.85,1890.20,2003.32,1924.51,2149.02,2191.57,2237.55,2439.03,2554.94,2674.30,2799.24,3010.82,3168.17,3303.28,3478.36,3684.84,3916.14,0.35,0.35,0.36,0.36,0.37,0.38,0.38,0.39,0.39,0.40,0.40,0.41,0.41,0.42,0.43,0.44,0.45,0.46,0.46,0.47,0.48,0.48,0.49,0.50,0.50,0.51
203.72,34.18,0.57,207473.59,97678.33,33215.68,1591.69,1457.65,1498.87,1536.58,1634.14,1762.39,1890.72,1939.12,1994.78,2054.66,1950.67,2068.14,1954.58,2215.48,2234.39,2320.01,2535.43,2652.37,2764.43,2905.44,3178.89,3345.03,3487.68,3672.53,3890.54,4134.76,0.36,0.37,0.37,0.38,0.39,0.39,0.40,0.40,0.41,0.42,0.42,0.43,0.43,0.44,0.45,0.46,0.47,0.47,0.48,0.48,0.49,0.50,0.51,0.52,0.52,0.53
447.90,37.53,0.80,530010.05,135110.74,107481.35,1381.26,1338.75,1305.00,1318.28,1370.62,1449.01,1539.03,1585.07,1666.64,1795.10,1842.01,1898.53,1940.27,2008.55,2165.58,2108.03,2225.74,2371.02,2446.94,2615.37,2853.69,3002.84,3130.89,3296.83,3492.54,3711.77,0.40,0.40,0.41,0.42,0.42,0.43,0.44,0.44,0.45,0.46,0.46,0.47,0.47,0.48,0.49,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.57,0.58,0.58
229.96,37.19,0.60,251717.69,128988.63,44207.21,1581.17,1432.40,1454.67,1558.60,1684.10,1810.09,1915.96,1932.35,1956.76,1992.01,1882.79,1995.37,1920.83,2140.88,2186.32,2227.44,2427.21,2543.00,2663.25,2786.22,2990.21,3146.49,3280.67,3454.55,3659.62,3889.34,0.35,0.35,0.36,0.36,0.37,0.37,0.38,0.39,0.39,0.40,0.40,0.41,0.41,0.42,0.43,0.44,0.44,0.45,0.46,0.46,0.47,0.48,0.49,0.49,0.50,0.51
239.28,34.57,0.61,274969.17,118338.71,32503.69,1538.54,1429.75,1439.29,1504.49,1598.15,1701.42,1795.13,1813.91,1848.55,1902.89,1830.44,1911.00,1874.33,2041.32,2091.39,2151.21,2324.40,2438.97,2548.91,2684.52,2868.88,3018.81,3147.55,3314.38,3511.12,3731.52,0.35,0.35,0.36,0.36,0.37,0.38,0.38,0.39,0.39,0.40,0.40,0.41,0.41,0.42,0.43,0.44,0.45,0.45,0.46,0.47,0.47,0.48,0.49,0.50,0.50,0.51
530.53,38.49,0.46,520587.12,198942.66,27696.58,1442.54,1424.30,1405.51,1383.00,1405.02,1457.46,1524.41,1549.77,1608.99,1707.98,1719.85,1729.66,1779.88,1827.80,1889.53,1992.02,2106.24,2219.29,2307.42,2472.70,2613.91,2751.16,2869.03,3021.45,3200.98,3401.93,0.40,0.40,0.41,0.41,0.42,0.43,0.43,0.44,0.44,0.45,0.46,0.46,0.47,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.54,0.55,0.55,0.56,0.57,0.58
112.75,32.26,0.32,123635.66,47658.74,5850.73,1259.71,1257.74,1248.68,1236.32,1267.23,1305.47,1359.76,1386.48,1430.49,1506.43,1521.90,1533.60,1557.55,1593.17,1641.15,1712.98,1794.86,1882.16,1960.16,2087.88,2198.29,2302.70,2399.37,2516.98,2658.67,2806.35,0.42,0.42,0.43,0.44,0.45,0.45,0.46,0.47,0.47,0.48,0.49,0.49,0.50,0.51,0.52,0.53,0.54,0.54,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.61
387.57,30.10,0.58,306495.36,68871.26,86160.90,1752.89,1724.33,1681.44,1697.10,1783.38,1917.25,2073.27,2169.80,2310.10,2508.36,2581.58,2713.33,2746.31,2908.17,3065.78,2991.19,3129.01,3298.79,3382.17,3662.89,3988.28,4196.72,4375.69,4607.61,4881.12,5187.52,0.46,0.46,0.47,0.48,0.48,0.49,0.50,0.51,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.62,0.63,0.64,0.65,0.66,0.67
403.63,37.99,0.49,346187.33,134758.62,25534.08,1582.89,1506.50,1524.64,1523.10,1583.88,1682.86,1793.81,1842.96,1914.51,2009.85,1970.90,2053.03,2006.88,2192.70,2236.87,2344.38,2529.73,2656.59,2772.81,2946.12,3202.56,3370.07,3513.90,3700.22,3919.90,4165.97,0.38,0.39,0.39,0.40,0.41,0.41,0.42,0.42,0.43,0.44,0.44,0.45,0.45,0.46,0.47,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.54,0.54,0.55,0.56
404.04,38.00,0.49,346496.62,134891.88,25539.40,1582.78,1506.44,1524.55,1523.00,1583.75,1682.69,1793.61,1842.75,1914.29,2009.63,1970.71,2052.79,2006.71,2192.43,2236.61,2344.12,2529.42,2656.27,2772.46,2945.76,3202.12,3369.61,3513.42,3699.71,3919.36,4165.40,0.38,0.39,0.39,0.40,0.41,0.41,0.42,0.42,0.43,0.44,0.44,0.45,0.45,0.46,0.47,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.54,0.54,0.55,0.56
64.56,27.79,0.09,41386.10,16448.83,1412.67,1438.76,1420.87,1401.88,1379.21,1401.10,1453.08,1519.45,1545.38,1605.33,1704.67,1716.75,1728.47,1780.50,1829.49,1891.93,1994.50,2111.12,2226.60,2314.05,2481.61,2622.09,2761.29,2880.91,3034.85,3215.57,3417.48,0.46,0.46,0.47,0.47,0.48,0.49,0.50,0.51,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.62,0.63,0.64,0.65,0.66,0.67
